,Latitude,Longitude,District,Mandal,Village,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,NDVI,ARVI,EVI,GCI,NDWI,Crop
3465,18.71,83.8,Srikakulam,Seethampeta,Peddarama,Red soil,5.03,0.04,0.26,2.53,29.0,628.0,109.0,0.39,1.08,0.39,108.74,2.44,86.28,0.2653778558875219,0.1049250535331905,0.8497467642093416,0.8580645161290323,-0.3002257336343115,Paddy
3466,18.71,83.8,Srikakulam,Seethampeta,Peddarama,Red soil,5.1,0.05,0.41,3.1,42.0,836.0,155.0,0.65,1.62,0.43,197.82,3.54,84.72,0.2653778558875219,0.1049250535331905,0.8497467642093416,0.8580645161290323,-0.3002257336343115,Paddy
3467,18.71,83.81,Srikakulam,Seethampeta,Peddarama,Red soil,5.71,0.04,0.36,3.72,45.0,675.0,126.0,1.6,1.58,0.36,79.16,2.72,207.68,0.5925821860073054,0.3983402489626556,1.6658767772511849,2.882191780821918,-0.590347923681257,Paddy
3468,18.68,83.83,Srikakulam,Seethampeta,Pedduru,Red soil,6.8,0.04,0.31,1.36,117.0,3125.0,991.0,1.48,1.08,0.46,38.18,2.44,67.24,0.2831460674157303,0.1021987686895338,0.7051909892262488,1.146616541353383,-0.3643966547192354,Paddy
3469,18.68,83.83,Srikakulam,Seethampeta,Pedduru,Red soil,8.22,0.36,0.1,0.92,98.0,2783.0,500.0,5.22,0.32,0.3,17.9,1.52,19.34,0.2831460674157303,0.1021987686895338,0.7051909892262488,1.146616541353383,-0.3643966547192354,Paddy
3470,18.68,83.83,Srikakulam,Seethampeta,Pedduru,Red soil,7.36,0.17,0.95,4.25,96.0,3064.0,795.0,15.37,1.28,0.61,84.54,3.18,43.46,0.2831460674157303,0.1021987686895338,0.7051909892262488,1.146616541353383,-0.3643966547192354,Paddy
3471,18.76,83.85,Srikakulam,Seethampeta,Puliputti,Red soil,5.61,0.9,0.34,2.84,195.0,727.0,243.0,6.9,0.78,0.44,32.14,1.32,34.08,0.6222403924775143,0.4363562423749492,1.92495784148398,2.946949602122016,-0.5957104557640751,Paddy
3472,18.76,83.84,Srikakulam,Seethampeta,Puliputti,Red soil,6.2,0.22,0.37,4.69,128.0,525.0,140.0,11.34,0.98,0.54,18.94,0.74,52.1,0.7217880587683652,0.5652173913043478,2.815853658536585,3.3233908948194664,-0.6242996166322619,Paddy
3473,18.76,83.85,Srikakulam,Seethampeta,Puliputti,Red soil,8.4,0.64,0.37,14.86,1536.0,1245.0,134.0,53.64,0.96,0.86,15.5,1.48,22.7,0.6222403924775143,0.4363562423749492,1.92495784148398,2.946949602122016,-0.5957104557640751,Paddy
3474,18.76,83.85,Srikakulam,Seethampeta,Puliputti,Red soil,4.9,0.07,0.22,3.48,78.0,500.0,117.0,2.99,0.64,0.19,44.28,0.9,53.7,0.6222403924775143,0.4363562423749492,1.92495784148398,2.946949602122016,-0.5957104557640751,Paddy
3475,18.76,83.85,Srikakulam,Seethampeta,Puliputti,Red soil,6.75,0.14,0.36,3.54,104.0,1434.0,252.0,8.13,0.82,0.53,32.12,2.14,44.64,0.6222403924775143,0.4363562423749492,1.92495784148398,2.946949602122016,-0.5957104557640751,Paddy
3476,18.76,83.85,Srikakulam,Seethampeta,Puliputti,Red soil,5.65,0.08,0.4,1.78,175.0,1106.0,277.0,3.21,1.32,0.7,64.1,4.48,60.86,0.6222403924775143,0.4363562423749492,1.92495784148398,2.946949602122016,-0.5957104557640751,Paddy
3477,18.76,83.85,Srikakulam,Seethampeta,Puliputti,Red soil,5.95,0.09,0.81,3.18,67.0,1658.0,285.0,12.2,1.2,0.82,147.32,5.9,62.42,0.6222403924775143,0.4363562423749492,1.92495784148398,2.946949602122016,-0.5957104557640751,Paddy
3478,18.76,83.86,Srikakulam,Seethampeta,Puliputti,Red soil,7.9,0.17,0.71,3.26,107.0,3529.0,786.0,6.29,0.74,0.72,32.7,2.94,35.28,0.7160417947141979,0.5582470119521913,2.8281275287263314,3.295384615384616,-0.6223126089482859,Paddy
3479,18.62,83.83,Srikakulam,Seethampeta,Santhamalli,Red soil,4.82,0.14,0.33,24.44,102.0,217.0,50.0,6.81,2.48,0.37,143.16,2.02,62.6,0.6862161357546889,0.5138376383763837,2.1994274809160306,3.4180967238689544,-0.6308666858623668,Paddy
3480,18.62,83.82,Srikakulam,Seethampeta,Santhamalli,Red soil,6.38,0.07,0.47,3.5,55.0,1158.0,396.0,5.62,0.78,0.4,48.26,2.0,33.38,0.3258666666666667,0.1335047129391602,0.7806311485882202,1.3631178707224336,-0.4053137365743358,Paddy
3481,18.62,83.82,Srikakulam,Seethampeta,Santhamalli,Red soil,6.1,0.06,0.37,4.24,54.0,597.0,180.0,4.2,1.16,0.36,49.8,1.84,74.4,0.3258666666666667,0.1335047129391602,0.7806311485882202,1.3631178707224336,-0.4053137365743358,Paddy
3482,18.69,83.82,Srikakulam,Seethampeta,Seethampeta,Red soil,5.55,0.07,0.53,23.05,150.0,1018.0,238.0,8.69,2.7,0.55,213.64,3.48,39.18,0.5714285714285714,0.3924812030075188,2.3919478981645943,2.306547619047619,-0.5355908776779544,Paddy
3483,18.7,83.82,Srikakulam,Seethampeta,Seethampeta,Red soil,6.02,0.06,0.26,6.44,86.0,835.0,185.0,3.05,1.4,0.48,69.2,2.04,20.04,0.2918340026773762,0.1103636745848223,0.7398608518581368,1.0842332613390928,-0.3515406162464985,Paddy
3484,18.7,83.82,Srikakulam,Seethampeta,Seethampeta,Red soil,5.05,0.12,0.72,7.68,87.0,1113.0,280.0,6.22,3.1,0.75,346.18,7.5,118.04,0.2918340026773762,0.1103636745848223,0.7398608518581368,1.0842332613390928,-0.3515406162464985,Paddy
3485,18.68,83.83,Srikakulam,Seethampeta,Valagedda,Red soil,6.42,0.04,0.34,27.57,65.0,1647.0,433.0,8.84,1.5,0.36,129.76,2.92,128.7,0.2831460674157303,0.1021987686895338,0.7051909892262488,1.146616541353383,-0.3643966547192354,Paddy
3486,18.68,83.83,Srikakulam,Seethampeta,Valagedda,Red soil,6.05,0.1,0.49,5.77,50.0,1372.0,374.0,2.77,1.96,0.37,192.4,2.64,32.54,0.2831460674157303,0.1021987686895338,0.7051909892262488,1.146616541353383,-0.3643966547192354,Paddy
3487,18.68,83.84,Srikakulam,Seethampeta,Valagedda,Red soil,6.6,0.08,0.62,9.18,55.0,2108.0,539.0,6.25,1.7,0.46,207.08,4.08,22.26,0.7771208986107006,0.6367140448084799,2.812968114701477,4.043624161073826,-0.6690727373681288,Paddy
3488,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,Black ,8.32,0.39,0.71,8.15,306.0,2527.0,681.0,13.53,0.74,1.33,3.44,1.42,12.44,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3489,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,Black ,8.27,0.52,0.66,20.64,159.0,2541.0,937.0,39.25,0.7,1.72,34.78,3.6,3.9,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3490,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,8.26,0.14,0.42,12.38,231.0,711.0,299.0,3.94,0.88,1.0,4.5,0.49,10.6,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3491,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,8.09,0.16,0.27,2.83,105.0,951.0,436.0,3.5,0.54,0.83,9.86,1.05,16.68,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3492,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,7.9,0.12,0.19,5.19,42.0,449.0,150.0,2.75,0.74,0.49,10.44,0.81,14.28,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3493,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,6.21,0.08,0.22,5.77,133.0,531.0,132.0,4.57,0.54,0.43,51.28,1.01,60.9,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3494,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,6.05,0.06,0.34,13.43,141.0,330.0,80.0,2.72,0.98,0.37,44.64,0.73,29.22,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3495,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,6.12,0.03,0.22,4.08,48.0,485.0,122.0,1.5,0.42,0.32,49.52,0.91,54.84,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3496,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,RED,5.75,0.09,0.49,8.98,158.0,396.0,66.0,4.13,0.76,0.41,65.6,0.81,35.66,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Paddy/ Sugarcane
3497,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,Black ,8.25,0.24,0.32,10.73,115.0,1996.0,386.0,8.7,0.82,0.89,2.76,1.12,9.14,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3498,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,Black ,8.26,0.15,0.37,10.4,69.0,1297.0,329.0,6.96,1.06,0.57,13.24,0.8,11.3,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3499,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,Black ,8.35,0.16,0.33,8.99,116.0,2318.0,527.0,5.05,1.08,0.81,13.72,0.84,9.7,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3500,17.73,82.86,Visakhapatnam,Butchayyapeta,Chinna Madina,Black ,7.62,0.21,0.29,61.48,169.0,1038.0,340.0,8.31,2.08,0.69,5.26,0.68,15.52,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3501,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,   Black,6.65,0.11,0.36,11.59,131.0,680.0,193.0,4.41,0.92,0.52,17.68,1.38,31.36,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3502,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,Red Sandy,7.25,0.14,0.37,3.5,87.0,1181.0,232.0,5.82,0.36,0.81,16.8,1.22,31.48,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3503,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,Red Sandy,6.0,0.03,0.68,2.41,45.0,843.0,199.0,0.63,0.2,0.33,18.82,0.88,49.3,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3504,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,Red Sandy,5.24,0.03,0.25,2.47,36.0,605.0,107.0,1.87,1.02,0.19,45.12,1.28,53.06,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3505,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,Red Sandy,5.81,0.07,0.38,4.68,62.0,623.0,99.0,4.94,2.42,0.41,23.12,0.94,62.78,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3506,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,Red Sandy,6.28,0.03,0.61,12.79,37.0,548.0,59.0,1.07,1.08,0.41,31.92,0.88,57.82,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3507,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,   Black,7.2,0.17,0.18,4.48,442.0,1455.0,620.0,12.78,0.42,1.76,20.78,2.12,16.84,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3508,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,   Black,7.51,0.16,0.47,4.1,139.0,1953.0,465.0,10.15,0.6,1.28,25.12,2.32,31.32,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3509,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,   Black,6.42,0.17,0.5,5.21,132.0,971.0,218.0,8.68,0.96,0.73,48.44,1.6,50.3,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3510,17.6,82.87,Visakhapatnam,Butchayyapeta,Chittiyyapalem,   Black,7.95,0.55,0.64,14.85,277.0,1036.0,346.0,26.92,3.48,1.14,6.06,0.88,22.16,0.7345231455660903,0.5742397137745975,2.2769709543568464,3.5735294117647056,-0.6411609498680739,Paddy/ Sugarcane
3511,17.74,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,8.92,0.36,0.3,3.48,143.0,1740.0,669.0,14.12,0.7,1.21,11.14,1.86,10.78,0.2134003350083752,0.0271390097368966,0.4140665626625065,0.6988742964352721,-0.2589502954466458,Sugarcane 
3512,17.74,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.82,0.1,0.32,8.56,178.0,2790.0,495.0,1.94,0.58,1.14,11.4,1.22,12.92,0.2134003350083752,0.0271390097368966,0.4140665626625065,0.6988742964352721,-0.2589502954466458,Sugarcane 
3513,17.74,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,8.75,0.5,0.61,7.58,108.0,1455.0,443.0,45.46,0.62,1.89,19.02,2.44,7.86,0.2134003350083752,0.0271390097368966,0.4140665626625065,0.6988742964352721,-0.2589502954466458,Sugarcane 
3514,17.73,82.86,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.88,0.14,0.73,10.86,169.0,1971.0,661.0,5.85,0.78,1.23,41.52,2.92,18.74,0.6528549772612431,0.4580950502859396,1.5384615384615383,3.652916073968705,-0.6462003019627579,Sugarcane 
3515,17.74,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.68,0.08,0.51,7.22,96.0,1477.0,345.0,2.75,0.7,0.72,14.3,1.1,15.0,0.2134003350083752,0.0271390097368966,0.4140665626625065,0.6988742964352721,-0.2589502954466458,Sugarcane 
3516,17.74,82.81,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,8.25,0.13,0.16,2.53,93.0,2566.0,216.0,3.43,0.44,0.66,3.54,0.7,6.02,0.5213055303717135,0.3110047846889952,1.2173606210303458,2.251937984496124,-0.5296262534184139,Sugarcane 
3517,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.09,0.1,0.76,10.15,83.0,1884.0,328.0,4.23,0.76,0.69,26.58,1.48,22.4,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3518,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,8.05,0.1,0.34,6.68,276.0,941.0,332.0,2.6,0.76,0.86,5.8,0.78,14.18,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3519,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,8.07,0.13,0.8,5.28,150.0,2461.0,470.0,5.53,0.74,1.01,18.14,1.64,9.82,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3520,17.74,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,8.5,0.95,0.54,17.34,145.0,2363.0,844.0,32.2,0.98,2.17,15.78,2.38,18.82,0.2134003350083752,0.0271390097368966,0.4140665626625065,0.6988742964352721,-0.2589502954466458,Paddy
3521,17.75,82.83,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,8.43,0.45,0.32,11.61,148.0,1889.0,439.0,14.04,0.52,2.04,15.6,1.38,14.02,0.4708680142687277,0.2581787872473432,1.062374245472837,1.7891770011273955,-0.4721808985421005,Paddy
3522,17.73,82.81,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,7.73,0.17,0.29,20.81,80.0,727.0,289.0,6.58,0.7,0.9,9.14,0.5,19.8,0.5660847880299252,0.3679294239750908,1.5469236760124612,2.108910891089109,-0.5132530120481927,Paddy
3523,17.74,82.83,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,7.78,0.13,0.35,3.23,117.0,495.0,324.0,6.42,0.46,0.64,6.68,0.52,17.22,0.3475393201420598,0.1334231805929919,0.67647639739285,1.48689138576779,-0.4264232008592911,Paddy
3524,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,8.44,0.47,0.23,6.97,908.0,818.0,404.0,20.98,1.02,1.1,6.6,0.8,14.06,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Paddy
3525,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,7.55,0.27,0.31,9.48,96.0,669.0,268.0,9.84,0.74,0.76,7.84,0.66,18.54,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Paddy
3526,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.98,0.06,0.3,6.73,52.0,817.0,190.0,2.05,0.64,0.51,4.22,0.58,11.62,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3527,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,5.94,0.08,0.22,2.33,88.0,1054.0,184.0,11.68,0.36,0.53,6.54,0.54,45.58,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3528,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.51,0.18,0.29,2.1,47.0,1772.0,273.0,4.84,0.34,0.25,13.02,0.58,19.24,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3529,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,8.25,0.12,0.31,2.02,73.0,2365.0,415.0,2.71,0.34,0.81,14.58,1.34,11.78,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3530,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Red,7.38,0.11,0.61,13.56,152.0,1558.0,209.0,5.64,0.64,0.67,10.18,0.98,17.18,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Sugarcane 
3531,17.75,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,7.3,0.22,0.46,3.48,74.0,941.0,384.0,7.18,0.34,0.98,15.8,1.34,25.64,0.5202312138728323,0.3113620649919336,1.2404287901990811,2.238030095759234,-0.5280826339573919,Paddy
3532,17.74,82.82,Visakhapatnam,Butchayyapeta,Gunnempudi,Black ,7.94,0.41,0.61,6.63,263.0,2114.0,394.0,14.03,0.72,0.73,19.28,0.92,23.64,0.2134003350083752,0.0271390097368966,0.4140665626625065,0.6988742964352721,-0.2589502954466458,Paddy
3533,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi, Red,5.37,0.08,0.14,6.56,60.0,303.0,63.0,4.25,0.68,0.36,27.12,0.72,33.46,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Sugarcane
3534,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Black  ,7.77,0.17,0.37,5.5,88.0,2720.0,856.0,5.96,0.32,1.24,23.2,2.12,28.6,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Sugarcane
3535,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Black,7.78,0.35,0.7,19.27,166.0,2414.0,686.0,19.49,0.78,7.43,41.3,2.68,15.1,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Paddy
3536,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Black,8.15,0.29,0.21,3.65,87.0,1545.0,567.0,8.04,0.12,1.11,8.36,1.44,14.96,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Paddy
3537,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Black,8.01,0.19,0.21,4.89,87.0,1946.0,1156.0,5.03,0.22,1.58,11.44,1.5,16.1,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Paddy
3538,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Red,6.58,0.07,0.13,2.43,75.0,290.0,122.0,2.51,0.42,0.48,12.22,0.54,21.98,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Sugarcane
3539,17.75,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Red Sandy,7.57,0.1,0.16,8.69,93.0,589.0,163.0,2.86,0.54,0.41,11.98,0.78,24.36,0.4072494669509595,0.1837248322147651,0.7757020190299374,1.8983688833124213,-0.486964917927261,Sugarcane
3540,17.74,82.89,Visakhapatnam,Butchayyapeta,Kandipudi,Red,8.28,0.18,0.51,7.87,69.0,2606.0,429.0,4.13,0.22,0.66,7.58,0.98,9.26,0.5302411873840446,0.3285600636435958,1.407327161709671,1.7311258278145694,-0.4639687610933617,Sugarcane
3541,17.74,82.9,Visakhapatnam,Butchayyapeta,Neelakantapuram,Red Sandy,7.28,0.67,0.49,7.26,112.0,1020.0,435.0,41.74,0.94,1.25,26.62,3.78,27.12,0.7101220953131154,0.5458191916075286,2.404,3.4487704918032787,-0.6329447160586686,Paddy/ Sugarcane
3542,17.74,82.9,Visakhapatnam,Butchayyapeta,Neelakantapuram,Black,8.11,0.76,0.59,11.39,234.0,2839.0,929.0,84.43,0.68,2.47,30.86,2.9,17.44,0.7101220953131154,0.5458191916075286,2.404,3.4487704918032787,-0.6329447160586686,Paddy/ Sugarcane
3543,17.74,82.9,Visakhapatnam,Butchayyapeta,Neelakantapuram,Black,8.18,0.19,0.23,1.97,110.0,2503.0,547.0,8.54,0.18,1.13,10.5,1.5,15.14,0.7101220953131154,0.5458191916075286,2.404,3.4487704918032787,-0.6329447160586686,Paddy/ Sugarcane
3544,17.74,82.9,Visakhapatnam,Butchayyapeta,Neelakantapuram,Red Sandy,6.01,0.1,0.3,9.02,85.0,491.0,89.0,3.89,0.56,0.4,27.2,0.96,23.3,0.7101220953131154,0.5458191916075286,2.404,3.4487704918032787,-0.6329447160586686,Paddy/ Sugarcane
3545,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,6.65,0.08,0.53,5.01,237.0,1579.0,451.0,9.54,1.14,1.19,49.9,3.22,57.64,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3546,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,7.8,0.09,0.5,4.32,80.0,1517.0,548.0,3.31,0.44,1.25,24.2,2.3,17.02,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3547,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,7.42,0.1,0.39,2.92,212.0,1842.0,465.0,2.43,0.52,0.51,17.56,1.88,22.62,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3548,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy\,7.82,0.07,0.27,4.51,80.0,526.0,288.0,2.76,0.62,1.09,7.26,0.7,13.84,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3549,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,black sandy,7.34,0.11,0.76,7.58,153.0,1261.0,343.0,5.22,0.82,1.14,27.9,1.92,31.7,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3550,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,blacksandy,7.1,0.12,0.79,9.71,263.0,1403.0,416.0,5.55,0.94,1.14,30.2,2.22,35.76,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3551,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,6.77,0.16,1.38,13.67,262.0,1519.0,441.0,9.44,1.36,1.37,64.2,2.82,33.78,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3552,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,7.55,0.14,0.53,10.3,329.0,1355.0,348.0,8.98,0.74,1.15,29.18,2.06,27.6,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3553,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,black sandy,8.43,0.3,0.49,8.53,139.0,1587.0,555.0,18.55,0.44,3.44,22.22,2.74,12.98,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3554,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,6.65,0.2,1.19,15.36,255.0,1422.0,417.0,10.45,1.6,1.47,68.72,2.96,36.2,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3555,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,black sandy ,8.1,0.12,0.31,3.49,110.0,1714.0,413.0,3.34,0.42,0.75,8.26,0.82,20.22,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3556,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,black sandy,7.9,0.1,0.11,5.26,48.0,333.0,133.0,4.35,0.72,0.48,11.0,0.58,16.48,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3557,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,5.95,0.03,0.25,11.71,90.0,303.0,69.0,1.76,0.62,0.19,46.76,0.76,31.34,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,suger cane 
3558,17.68,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,black sandy,5.6,0.03,0.25,7.89,63.0,523.0,122.0,1.84,0.68,0.26,63.36,1.34,61.44,0.685672514619883,0.5053206787460455,1.8359757291055,3.4951267056530213,-0.6360411493437389,paddy
3559,17.69,82.89,Visakhapatnam,Butchayyapeta,R .  Bhima varam ,red sandy,7.7,0.11,0.23,1.84,92.0,1915.0,574.0,3.07,0.12,0.86,10.48,1.1,17.1,0.1667462971810797,-0.0593773728170083,0.2182750641065732,1.3212927756653992,-0.3978248425872925,suger cane 
